id,classe,caption,commento_raw,commento_prenorm,anno,prodotto,panelista,peso
165,FUORI_ATTRIBUTO,C'è un dubbio su una chiazza rosata.,Un dubbio su una chiazza rosata,Un dubbio su una chiazza rosata,2020,C0R,Q_09,1.0
166,OK,Il campione mostra una pasta con una carica più intensa al centro.,Più  saturo al centro,Più  saturo al centro,2020,C0L,TG_04,1.0
167,OK,Il campione presenta un alone veramente lieve.,Alone veramente lieve,Alone veramente lieve,2020,C0M,TG_04,1.0
168,OK,Il campione ha una pasta di colore paglierino chiaro.,Paglierino ove chiaro,Paglierino ove chiaro,2020,C0O,TG_04,1.0
169,OK,"Il campione non è paglierino, ma presenta una leggera ossidazione al centro.",Non paglierino. Forse appena più  oxidato in centro,Non paglierino. Forse appena più  oxidato in centro,2020,C0R,TG_04,1.0
170,OK,Il campione presenta anche riflessi rosati.,Anche riflessi rosati,Anche riflessi rosati,2020,C0M,TG_24,1.0
171,OK,Il campione mostra una carica più accentuata nella fascia centrale.,Più  carica la fascia centrale,Più  carica la fascia centrale,2020,C0B,TG_04,1.0
172,OK,Il campione presenta un alone non esteso.,Alone non esteso,Alone non esteso,2020,C0A,TG_04,1.0
173,OK,"Il campione non è propriamente paglierino, ma quasi.","Non proprio paglierino, quasi","Non proprio paglierino, quasi",2020,C0N,TG_04,1.0
174,OK,Il campione presenta un leggero alone centrale.,Leggero alone centrale,Leggero alone centrale,2020,C0A,TG_14,1.0
175,OK,Il campione risulta troppo carico.,Troppo carico,Troppo carico,2020,C0E,TG_24,1.0
176,OK,Il campione non è propriamente paglierino.,Non proprio paglierino,Non proprio paglierino,2020,C0N,TG_04,1.0
177,OK,Il campione presenta qualche sfumatura verde.,Qualche sfumatura verde,Qualche sfumatura verde,2020,C0R,TG_24,1.0
178,OK,Il campione mostra una carica più intensa in certe zone.,Più  carico in certe zone,Più  carico in certe zone,2020,C0F,TG_04,1.0
179,OK,Il campione presenta una macchia di colore giallo rosato.,Una macchia giallo rosato,Una macchia giallo rosato,2020,C0F,TG_35,1.0
180,OK,Il campione presenta una macchia con un alone centrale rosato.,Macchia alone centrale rosato,Macchia alone centrale rosato,2020,C0C,Q_09,1.0
181,OK,Il campione presenta un lieve alone centrale.,Leggero alone centrale,Leggero alone centrale,2020,C0G,TG_13,1.0
182,OK,Il campione presenta un lieve alone centrale.,Leggero alone centrale,Leggero alone centrale,2020,C0E,TG_14,1.0
183,FUORI_ATTRIBUTO,Si tratta più di una striscia rosata che di macchie.,Più che macchie è striscia rosata,Più che macchie è striscia rosata,2020,C0C,TG_19,1.0
184,OK,Il campione presenta un alone molto grande.,Alone molto grande,Alone molto grande,2020,C0G,TG_19,1.0
185,OK,Il campione presenta solo un lieve alone.,Solo leggero alone...,Solo leggero alone...,2020,C0A,TG_24,1.0
186,ILLEGGIBILE,,Brutta,Brutta,2020,C0C,TG_24,1.0
187,FUORI_ATTRIBUTO,Le aree non sono belle come colore.,Aree non belle come colore,Aree non belle come colore,2020,C0P,TG_24,1.0
188,OK,Il campione presenta una macchia rosa centrale abbastanza grande.,Macchia rosa centrale abbastanza grande,Macchia rosa centrale abbastanza grande,2020,C0Q,Q_09,1.0
189,OK,Il campione presenta un alone centrale rosato.,Alone centrale rosato,Alone centrale rosato,2020,C0G,Q_09,1.0
190,OK,Il campione presenta un alone leggero.,Alone leggero,Alone leggero,2020,C0G,TG_24,1.0
191,OK,Il campione presenta una fascia più chiara.,Fascia più  chiara,Fascia più  chiara,2020,C0N,TG_04,1.0
192,OK,Il campione presenta un alone molto evidente arancio rosato.,Alone molto evidente arancio rosato,Alone molto evidente arancio rosato,2020,C0A,Q_09,1.0
193,OK,Il campione presenta un alone netto e concentrato al cuore.,Alone netto e concentrato al cuore,Alone netto e concentrato al cuore,2020,C0A,TG_04,1.0
194,OK,"La pasta del campione è abbastanza omogenea, mantenendo una tonalità di giallo paglierino.",abbastanza omogenea,abbastanza omogenea,2020,C0I,TG_04,1.0
195,OK,Il campione presenta una macchia centrale.,1 macchia centrale,1 macchia centrale,2020,C0E,19_Q_09,1.0
196,OK,Il campione presenta un alone tendente al rosato.,Alone tendente al rosato,Alone tendente al rosato,2020,C0B,19_TG_19,1.0
197,OK,Il campione potrebbe essere più chiaro dove è fitta la microocchiatura.,Forse più chiaro dove è fitta la microocchitura,Forse più chiaro dove è fitta la microocchitura,2021,C0Q,Q_09,1.0
198,OK,Il campione è 1/5 più chiaro del resto.,1/5 più  chiaro del resto,1/5 più  chiaro del resto,2021,C0G,TG_04,1.0
199,OK,Il campione presenta una fascia centrale.,Fascia centrale,Fascia centrale,2021,C0P,TG_19,1.0
200,FUORI_ATTRIBUTO,Forse c'è una macchia rosa.,Forse una macchia rosa?,Forse una macchia rosa?,2021,C0G,TG_04,1.0
201,FUORI_ATTRIBUTO,Alone color salmone.,Alone color salmone,Alone color salmone,2021,C0B,TG_19,1.0
202,FUORI_ATTRIBUTO,Colore salmone.,Color salmone,Color salmone,2021,C0G,TG_19,1.0
203,OK,"Il campione presenta una pasta di colore non proprio paglierino, evidenziando una tonalità disomogenea.",Non proprio paglierino,Non proprio paglierino,2021,C0N,TG_04,1.0
204,OK,"Il campione mostra un alone rosato molto carico, con una tonalità accentuata.",Alone rosato molto carico,Alone rosato molto carico,2021,C0P,Q_09,1.0
205,OK,"Il campione presenta un alone rosato, evidenziando una tonalità chiara.",Alone rosato,Alone rosato,2021,C0R,Q_09,1.0
206,OK,"Il campione mostra un colore leggermente salmonato, con una sfumatura tenue.",Leggermente salmonato,Leggermente salmonato,2021,C0E,TG_19,1.0
207,OK,"Il campione presenta un colore chiaro, ma con tonalità rosa e arancio pallido.",Colore chiaro ma rosa arancio pallido,Colore chiaro ma rosa arancio pallido,2021,C0E,Q_09,1.0
208,OK,"Il campione evidenzia un alone giallo nocciola centrale, con bordi più chiari.","Alone giallo nocciola centrale, ai bordi più chiaro","Alone giallo nocciola centrale, ai bordi più chiaro",2021,C0P,TG_28,1.0
209,OK,"Il campione mostra un ampio alone rosato, con sottopasta ocra scuro e banda chiara.",Ampio Alone rosato  Sotto piatto ocra scuro Banda chiara,Ampio Alone rosato  Sotto piatto ocra scuro Banda chiara,2021,C0P,Q_09,1.0
210,OK,"Il campione presenta un alone molto carico rosato, con tonalità intensa.",Alone  molto carico rosato,Alone  molto carico rosato,2021,C0P,Q_09,1.0
211,OK,Il campione mostra un colore marrone sotto uno dei due piatti.,Colore marrone sotto uno dei 2 piatti,Colore marrone sotto uno dei 2 piatti,2021,C0Q,Q_09,1.0
212,OK,Il campione presenta una macchia grande rosa grigio al centro.,Al centro macchia grande rosa grigio,Al centro macchia grande rosa grigio,2021,C0E,Q_09,1.0
213,OK,Il campione mostra un piccolo alone centrale grigiastro.,Piccolo alone centrale grigiastro,Piccolo alone centrale grigiastro,2021,C0E,TG_04,1.0
214,OK,"Verso uno degli scalzi, il campione vira verso il rosato marrone.",Verso uno degli scalzi vira verso il rosato marrone,Verso uno degli scalzi vira verso il rosato marrone,2021,C0G,Q_09,1.0
215,OK,"Verso uno scalzo, il campione presenta una carica di colore molto intensa.","Verso uno scalzo, carichissima di colore","Verso uno scalzo, carichissima di colore",2021,C0G,TG_04,1.0
216,OK,Il campione appare disidratato solo da una parte.,Disidratata solo da una parte,Disidratata solo da una parte,2021,C0G,TG_08,1.0
217,OK,Il campione mostra una fascia rossa sotto lo scalzo.,Fascia rossa sotto scalzo,Fascia rossa sotto scalzo,2021,C0G,TG_19,1.0
218,OK,Il campione presenta un alone di colore rosato.,Alone colore rosato,Alone colore rosato,2021,C0G,Q_09,1.0
219,OK,Il campione mostra un lievissimo alone.,Lievissimo alone,Lievissimo alone,2021,C0G,TG_4,1.0
220,ILLEGGIBILE,,ValutazIone alle 13:40,ValutazIone alle 13:40,2021,C0R,Q_09,1.0
221,FUORI_ATTRIBUTO,Alone carico rosato.,Alone carico rosato,Alone carico rosato,2021,C0B,Q_09,1.0
222,FUORI_ATTRIBUTO,Alone rosato.,Alone rosato,Alone rosato,2021,C0P,Q_09,1.0
223,FUORI_ATTRIBUTO,Sottocrosta colorata estesa.,Sottocrosta colorato esteso,Sottocrosta colorato esteso,2021,C0I,Q_09,1.0
224,FUORI_ATTRIBUTO,Su un lato c'è una fitta occhiatura di diametro 1-2 mm.,Su un lato fitta  Occhiatura di diam 1-2 mm,Su un lato fitta  Occhiatura di diam 1-2 mm,2021,C0M,Q_09,1.0
225,FUORI_ATTRIBUTO,Fascia più rosa sotto il piatto.,Fascia più rosa sotto piatto,Fascia più rosa sotto piatto,2021,C0E,TG_19,1.0
226,OK,"Il campione presenta una pasta di colore giallo chiaro, leggermente salmonato, uniforme e priva di macchie.",Giallo chiaro leggermente salmonato,Giallo chiaro leggermente salmonato,2021,C0I,TG_19,1.0
227,OK,"Il campione presenta una pasta di colore giallo carico, tendente a nocciola, omogeneamente distribuito su tutta la superficie.",Giallo carico tendente a nocciola omogeneamente distribuito su tutta la superficie,Giallo carico tendente a nocciola omogeneamente distribuito su tutta la superficie,2021,C0M,TG_35,1.0
228,FUORI_ATTRIBUTO,Sottocrosta leggermente rosata.,Sottocrosta leggermente rosato,Sottocrosta leggermente rosato,2021,C0E,TG_35,1.0
229,OK,"Il campione presenta una pasta più chiara verso lo scalzo, mentre il resto è carico.","Più chiaro verso lo scalzo, Il resto carico","Più chiaro verso lo scalzo, Il resto carico",2021,C0M,TG_04,1.0
230,FUORI_ATTRIBUTO,"A causa della frattura e della pasta al centro con un aspetto bagnato e pastoso, non sono sicura delle macchie.",A causa della frattura e del la pasta al centro con  un aspetto bagnato pastoso non sono sicura delle macchie,A causa della frattura e del la pasta al centro con  un aspetto bagnato pastoso non sono sicura delle macchie,2021,C0N,Q_09,1.0
231,FUORI_ATTRIBUTO,Colore rosato sfumato sotto lo scalzo vicino alla crosta.,colore rosato sfumato sotto lo scalzo  vicino alla crosta,colore rosato sfumato sotto lo scalzo  vicino alla crosta,2021,C0O,Q_09,1.0
232,FUORI_ATTRIBUTO,Macchia rosa sotto lo scalzo.,Macchia rosa sotto scalzo,Macchia rosa sotto scalzo,2021,C0O,TG_19,1.0
233,FUORI_ATTRIBUTO,Il piatto è staccato.,Piatto staccato,Piatto staccato,2021,C0A,Q_10,1.0
234,FUORI_ATTRIBUTO,Fascia rosa arancio sotto un piatto nella parte centrale.,Fascia rosa arancio sotto un piatto parte centrale,Fascia rosa arancio sotto un piatto parte centrale,2021,C0F,TG_19,1.0
235,FUORI_ATTRIBUTO,Macchie rosa violacee.,Macchie rosa violacee,Macchie rosa violacee,2021,C0E,Q_09,1.0
236,FUORI_ATTRIBUTO,Alone rosato.,Alone rosato,Alone rosato,2021,C0D,Q_09,1.0
237,FUORI_ATTRIBUTO,Il colore sotto un piatto è marrone rossiccio.,Colore sotto un piatto marrone rossiccio,Colore sotto un piatto marrone rossiccio,2021,C0M,Q_09,1.0
238,FUORI_ATTRIBUTO,"Ci sono molte fessure vistose da 1 e 2 cm, soprattutto in corrispondenza di un piatto e dei suoi scalzi, con una grande fessura longitudinale lunga più di 8 cm.","Tante e vistose fessure da 1 e 2 cm, soprattutto in corrispondenza di un piatto e suoi scalzi, Una grande fessura longitudinale lunga più di 8 cm","Tante e vistose fessure da 1 e 2 cm, soprattutto in corrispondenza di un piatto e suoi scalzi, Una grande fessura longitudinale lunga più di 8 cm",2021,C0E,TG_35,1.0
239,FUORI_ATTRIBUTO,C'è una fascia di colore marrone sotto la crosta che sfuma verso l'interno.,Fascia di Colore sotto crosta marrone che  sfuma verso l’interno,Fascia di Colore sotto crosta marrone che  sfuma verso l’interno,2021,C0M,Q_09,1.0
240,FUORI_ATTRIBUTO,Si osserva una fascia scura sotto un piatto e una fascia chiara sotto l'altro.,"Fascia scura sotto un piatto, fascia chiara sotto l’altro","Fascia scura sotto un piatto, fascia chiara sotto l’altro",2021,C0A,TG_19,1.0
241,FUORI_ATTRIBUTO,Verso uno dei due scalzi il colore è più intenso e rossiccio.,Verso uno dei 2scalzi colore più intenso rossiccio,Verso uno dei 2scalzi colore più intenso rossiccio,2021,C0G,Q_09,1.0
242,OK,"Il campione presenta una pasta di colore giallo carico, uniforme e priva di macchie, con una frattura scalza.",Colore molto carico verso uno scalzo,Colore molto carico verso uno scalzo,2021,C0G,TG_14,1.0
243,FUORI_ATTRIBUTO,C'è una fascia verdastra sotto un piatto.,Fascia verdastra sotto piatto,Fascia verdastra sotto piatto,2021,C0A,TG_19,1.0
244,FUORI_ATTRIBUTO,"Ho dei dubbi riguardo alle macchie rosa, che non ho considerato.",Ho però il dubbio delle macchie rosa qui non le ho considerate,Ho però il dubbio delle macchie rosa qui non le ho considerate,2021,C0R,Q_09,1.0
245,OK,"Il campione presenta un leggerissimo alone rosa centrale, evidenziando una leggera microocchiatura.",Lèggerissimo alone rosa centrale,Lèggerissimo alone rosa centrale,2021,C0N,TG_19,1.0
246,FUORI_ATTRIBUTO,La parte sotto il piatto è sicura.,Sicura sotto piatto,Sicura sotto piatto,2021,C0C,Q_10,1.0
247,OK,"Il campione presenta una pasta di colore rosato, uniforme e priva di macchie.",Rosato,Rosato,2021,C0G,TG_19,1.0
248,OK,Il campione mostra una sfumatura chiara dai piatti verso l'interno.,Sfumatura scusa dai piatti verso l’interno più chiaro,Sfumatura scusa dai piatti verso l’interno più chiaro,2021,C0E,Q_09,1.0
249,OK,Il campione presenta una pasta di colore bianco pallido con un alone.,Bianco pallido  alone,Bianco pallido  alone,2021,C0E,Q_02,1.0
250,OK,Il campione presenta un colore carico sotto uno scalzo e sfumature rosate al bordo dell'alone.,Colore carico sotto uno scalzo E sfumate rosate al bordo dell’ alone,Colore carico sotto uno scalzo E sfumate rosate al bordo dell’ alone,2021,C0F,Q_09,1.0
251,OK,Il campione presenta una fascia colorata rosata sotto un piatto.,Fascia colorata rosata sotto un piatto,Fascia colorata rosata sotto un piatto,2021,C0F,TG_28,1.0
252,OK,Il campione presenta strisce rosa sulla pasta.,Strisce rosa,Strisce rosa,2021,C0F,TG_19,1.0
253,OK,Il campione presenta un alone centrale più scuro e non omogeneo.,Alone centrale più scuro  Non omogeneo,Alone centrale più scuro  Non omogeneo,2018,C0A,Q_02,1.0
254,OK,Il campione presenta una pasta di colore giallo carico scuro.,Giallo carico scuro,Giallo carico scuro,2018,C0A,Q_09,1.0
255,OK,"La pasta è abbastanza omogenea e chiara, con una tonalità di giallo paglierino.",Abbastanza omogeneo e chiARO,Abbastanza omogeneo e chiARO,2018,C0A,Q_10,1.0
256,OK,Il campione presenta un colore giallo più scuro al centro.,Giallo piu scuro al centro,Giallo piu scuro al centro,2018,C0A,TG_04,1.0
257,OK,"Il campione presenta macchie rosa centrali e una leggera chiara al centro, con un colore chiaro ma non omogeneo.",Macchie rosa centrali Leggermente più chiara al centro Colore chiaro ma non omogeneo,Macchie rosa centrali Leggermente più chiara al centro Colore chiaro ma non omogeneo,2018,C0A,TG_08,1.0
258,OK,Il campione presenta un leggero alone di colore tendente al chiaro.,Leggero alone colore tendente chiaro,Leggero alone colore tendente chiaro,2018,C0A,TG_11,1.0
259,OK,Il campione presenta un alone centrale.,Alone centrale,Alone centrale,2018,C0A,TG_12,1.0
260,OK,Il campione è chiaro con un leggero alone e due chiazze tendenti al rosa.,Chiara con leggero alone e 2 chiazze tendenti e al rosa,Chiara con leggero alone e 2 chiazze tendenti e al rosa,2018,C0A,TG_13,1.0
261,OK,L'alone centrale presenta una fascia circolare che segue la frattura della pasta.,Alone centrale con fascia circolare che segue la frattura della pasta,Alone centrale con fascia circolare che segue la frattura della pasta,2018,C0A,TG_19,1.0
262,FUORI_ATTRIBUTO,Il colore tende al grigio.,Tendente al grigio,Tendente al grigio,2018,C0A,TG_20,1.0
263,OK,Il campione tende al rosato con una macchia centrale di colore rosa.,Tendente al rosato con una macchia centrale rosa,Tendente al rosato con una macchia centrale rosa,2018,C0A,TG_24,1.0
264,OK,La pasta risulta più chiara agli scalzi con una sfumatura rosata.,Più chiara agli scalzi per rosata,Più chiara agli scalzi per rosata,2018,C0A,TG_35,1.0
265,OK,"Il campione presenta una pasta di giallo paglierino, omogenea e con una carica abbastanza intensa.",Giallo paglierino omogeneo abbastanza carico,Giallo paglierino omogeneo abbastanza carico,2018,C0C,Q_09,1.0
266,OK,Si osserva una striscia più scura in corrispondenza di un piatto.,Striscia più scura in corrispondenza di un piatto,Striscia più scura in corrispondenza di un piatto,2018,C0C,Q_10,1.0
267,OK,"La pasta è carica al centro, mentre la zona degli scalzi risulta più chiara.",Carico al centro. Zona scalzi più  chiara,Carico al centro. Zona scalzi più  chiara,2018,C0C,TG_12,1.0
268,OK,"La pasta è più chiara verso gli scalzi, con una leggera saturazione nel resto.",Più chiaro verso gli scalzi. Appena un po'  saturo il resto,Più chiaro verso gli scalzi. Appena un po'  saturo il resto,2018,C0C,TG_13,1.0
269,OK,"È presente una zona nettamente più scura, non omogenea, con un giallo abbastanza carico.",Presenza di u a zona nettamente più scura qui di non omogeneo. Giallo abbastanza carico,Presenza di u a zona nettamente più scura qui di non omogeneo. Giallo abbastanza carico,2018,C0C,TG_19,1.0
270,OK,"La pasta è omogenea, ma carica.","Omogeneo, ma carico","Omogeneo, ma carico",2018,C0C,TG_20,1.0
271,OK,"La pasta è omogenea, tendente al paglierino, con una carica maggiore verso i piatti.","Omogeneo, te dente al paglierino. Solo più  carico verso i piatti","Omogeneo, te dente al paglierino. Solo più  carico verso i piatti",2018,C0C,TG_24,1.0
