id,classe,caption,commento_raw,commento_prenorm,anno,prodotto,panelista
205,OK,È un formaggio nostrano.,Nostrano,Nostrano,2020,C0H,Q_10
206,OK,"Il formaggio risulta eccessivamente salato, con una sapidità marcata.",Troppo sale,Troppo sale,2020,C0A,TG_04
207,OK,Il sapore è caratterizzato da una prevalente amarezza.,Amaro prevalente,Amaro prevalente,2020,C0D,TG_04
208,OK,Amaro e pungenza dominano il profilo gustativo.,Amaro e pungenza dominano,Amaro e pungenza dominano,2020,C0F,TG_04
209,OK,Il formaggio presenta un sapore troppo amaro.,Troppo amaro,Troppo amaro,2020,C0H,TG_04
210,OK,Il sapore è caratterizzato da una combinazione di acidità e amarezza spiccata.,Acido e amaro più  spiccati,Acido e amaro più  spiccantecati,2020,C0Q,TG_04
211,OK,Il formaggio mostra poco carattere nel suo profilo gustativo.,Poco carattere,Poco carattere,2020,C0A,TG_19
212,ILLEGGIBILE,,Equilibrato,equilibratorato,2020,C0D,TG_19
213,OK,"Il sapore è percepito come grasso, con una nota lattica.",Grasso,Grasso,2020,C0H,TG_19
214,OK,Si avverte una bassa sapidità e poco carattere nel formaggio.,"Forse poca sapidità, poco carattere","Forse poca sapidità, poco carattere",2020,C0Q,TG_19
215,OK,"Il sapore è leggermente umami, con una nota di complessità.",Leggermente  Miami!!,Leggermente  umami!!,2020,C0A,TG_24
216,OK,Si percepisce una compresenza di dolcezza e amarezza.,Compresenza dolce:-)AMARO,Compresenza dolce:-)AMARO,2020,C0D,TG_24
217,OK,"Amaro e sapidità sono accennati, ma non predominanti.",Amaro e sapido accennati solo!!!,Amaro e sapido accennati solo!!!,2020,C0F,TG_24
218,OK,Il formaggio presenta una persistenza gustativa con una sapidità importante.,Persistente con sapidità importante!!,Persistente con sapidità importante!!,2020,C0G,TG_24
219,ILLEGGIBILE,,Equilibrato,equilibratorato,2020,C0P,Q_02
220,OK,È acerbo.,Acerbo,Acerbo,2020,C0M,Q_10
221,OK,Il sapore del Grana Trentino DOP presenta una leggera amarognolosità che arricchisce l'esperienza gustativa.,Leggermente amarognolo,Leggermente amarognolo,2020,C0P,Q_10
222,OK,Il sapore di Amati prevale un po'.,Amati prevale un po',Amati prevale un po',2020,C0E,TG_04
223,OK,Il Grana Trentino DOP mostra una leggera nota di dolcezza che si integra armoniosamente con gli altri sapori.,Mi pare una puntina di dolce ci sia,Mi pare una puntina di dolce ci sia,2020,C0H,TG_04
224,OK,"Il sapore è pungente, con una leggera incidenza di piccantezza che potrebbe essere confusa con un eccesso di sale.",Pungente. Non so se eccesso di sale o vero piccante,Pungente. Non so se eccesso di sale o vero piccantecante,2020,C0N,TG_04
225,OK,"Il sapore si presenta allappante, con una sensazione di asciuttezza in bocca.",Allappante,Allappante,2020,C0E,TG_19
226,CONFORME,"Il Grana Trentino DOP offre un sapore che rispetta le aspettative, mantenendo un profilo gustativo equilibrato.",Leggermente,Leggermente,2020,C0N,TG_19
227,OK,Il formaggio ha una leggera sapidità che contribuisce a un profilo gustativo interessante.,Leggermente  saporito,Leggermente  saporito,2020,C0N,TG_24
228,OK,"Il sapore è percepito come anonimo e debole, mancando di pienezza.",Anonimo è debole,Anonimo è debole,2020,C0P,TG_24
229,OK,"Il Grana Trentino DOP risulta incompleto e scarno, con una mancanza di intensità nei sapori.","Incompleto, scarno","Incompleto, scarno",2020,C0A,TG_04
230,OK,"L'amaro è esaltato e prevalente, contribuendo a un profilo gustativo deciso.",Amaro esaltato prevalenti,Amaro esaltato prevalenti,2020,C0I,TG_04
231,OK,"Il sapore presenta un amaro netto, che si distingue nettamente nel profilo gustativo.",Amaro netto,Amaro netto,2020,C0N,TG_04
232,OK,"Il formaggio è caratterizzato da un sapore salato e acido, senza altre complessità.",Solo salato e acido,Solo salato e acido,2020,C0O,TG_04
233,OK,"Il sapore si presenta allappante, con una sensazione di asciuttezza persistente.",Allappante,Allappante,2020,C0G,TG_19
234,OK,"Il sapore è allappante, con una sensazione di secchezza in bocca.",Allappante,Allappante,2020,C0O,TG_19
235,OK,"Il sapore è percepito come anonimo, ma presenta comunque delle caratteristiche interessanti.",Anonimo però!,Anonimo però!,2020,C0A,TG_24
236,OK,"Il contrasto dei sapori è presente, risultando piacevole e ben bilanciato.",Anche qua contrasto ma piacevole,Anche qua contrasto ma piacevole,2020,C0L,TG_24
237,OK,"Non c'è una prevalenza netta, ma si percepiscono acido, amaro, dolce e piccante in modo accentuato.",Nessuna prevalenza ma acido amaro dolce e piccanti accentuati,Nessuna prevalenza ma acido amaro dolce e piccantecanti accentuati,2020,C0N,TG_24
238,CONFORME,"Il Grana Trentino DOP si distingue per un sapore medio, conforme alle caratteristiche attese per un formaggio di qualità.",Medio,Medio,2020,C0O,TG_24
239,OK,È un formaggio nostrano.,Nostrano,Nostrano,2020,C0E,Q_10
240,OK,È un formaggio nostrano.,Nostrano,Nostrano,2020,C0M,Q_10
241,OK,È acido in modo predominante.,Acido su tutti,Acido su tutti,2020,C0R,TG_04
242,OK,"Il sapore si presenta equilibrato, con una sapidità marcata.",Equilibrato con sapidità,equilibratorato con sapidità,2020,C0M,TG_24
243,CONFORME,Il Grana Trentino DOP presenta un equilibrio gustativo che soddisfa le aspettative di un formaggio DOP.,Equilibrato,equilibratorato,2020,C0D,TG_24
244,OK,Il piccante persiste piacevolmente in bocca.,Il piccante persiste in bocca,Il piccantecante persiste in bocca,2020,C0E,TG_28
245,OK,Il sapore presenta una nota lattica.,Grasso,Grasso,2020,C0E,TG_35
246,OK,Il sapore è pieno e complesso.,Pieno,Pieno,2020,C0L,TG_04
247,OK,Il sapore è scarno e manca di pienezza.,"Scarno, non pieno","Scarno, non pieno",2020,C0M,TG_04
248,OK,"Il Grana Trentino DOP ha una bassa intensità di sapore, ma mantiene un equilibrio che lo rende piacevole al palato.","Bassa intensità  di sapore, ma equilibrato","Bassa intensità  di sapore, ma equilibratorato",2020,C0O,TG_04
249,OK,Il sapore presenta una nota pungente.,Bruciante,Bruciante,2020,C0Q,TG_13
250,CONFORME,"Il Grana Trentino DOP si presenta come un formaggio equilibrato, conforme agli standard di qualità attesi.",Equilibrato,equilibratorato,2020,C0O,TG_24
251,OK,"Il sapore è molto saporito, con una marcata sapidità e piccantezza.",Molto saporito ma salato e piccante,Molto saporito ma salato e piccantecante,2020,C0A,Q_10
252,OK,Il sapore è saporito ed equilibrato.,Saporito ed equilibrato,Saporito ed equilibratorato,2020,C0G,Q_10
253,OK,Il sapore è astringente.,Allappante,Allappante,2020,C0M,TG_19
254,OK,C'è un equilibrio tra i gusti.,Equilibrio travi gusti,equilibratorio travi gusti,2020,C0A,TG_24
255,CONFORME,"Il Grana Trentino DOP offre un sapore medio, conforme alle aspettative di un formaggio di alta qualità.",Medio!,Medio!,2020,C0B,TG_24
256,OK,C'è un contrasto tra amaro e dolce.,Contrasto tra amaro e dolce,Contrasto tra amaro e dolce,2020,C0P,TG_24
257,OK,Il sapore è anonimo e non espressivo.,Anonimo non espressivo,Anonimo non espressivo,2020,C0C,TG_24
258,CONFORME,"Nel complesso, il Grana Trentino DOP si distingue per un equilibrio gustativo che rispetta gli standard di qualità.",Nel complesso  equilibrato,Nel complesso  equilibratorato,2020,C0A,TG_24
259,OK,Il sapore è leggermente saporito.,Leggermente  saporito,Leggermente  saporito,2020,C0H,TG_24
260,OK,"Due dei quattro campioni si discostano notevolmente per sapore: sono molto più salati, acidi e umami.","2 dei 4 campioni a livello di sapore si discostano in modo evidente: molto più  sale, acido e umami.","2 dei 4 campioni a livello di sapore si discostano in modo evidente: molto più  sale, acido e umami.",2020,C0C,TG_35
261,OK,"Non è saporito, manca di sale e umami.","Non è  ""saporito"" manca sale e umami","Non è  ""saporito"" manca sale e umami",2020,C0E,TG_35
262,OK,Il sapore è saporito tendente all'acido.,Saporito tendente all'acido,Saporito tendente all'acido,2020,C0G,Q_10
263,CONFORME,"Il Grana Trentino DOP presenta un'intensità di sapore moderata, risultando piacevole ma non eccessivamente marcata.",Poco intenso...,Poco intenso...,2020,C0H,Q_02
264,OK,Il sapore è molto amaro.,Molto amaro,Molto amaro,2020,C0F,TG_12
265,OK,Il sapore è pungente in bocca.,Pungente in bocca,Pungente in bocca,2020,C0C,TG_04
266,OK,L'equilibrio è strano e ha poco carattere.,"Equilibrio strano, poco carattere","equilibratorio strano, poco carattere",2020,C0L,TG_19
267,OK,Il sapore è leggermente acido.,Leggermente acido,Leggermente acido,2020,C0A,TG_14
268,OK,Il sapore presenta una leggera acidità accompagnata da una nota amarognola.,Leggermente  Acido amaro,Leggermente  Acido amaro,2020,C0C,TG_24
269,CONFORME,"Il campione di Grana Trentino DOP si distingue per un'espressività gustativa limitata, senza note particolarmente evidenti.",Poco espressivo,Poco espressivo,2020,C0E,TG_24
270,OK,Il formaggio mostra una bella persistenza in bocca.,Bella persistenza,Bella persistenza,2020,C0G,TG_24
271,OK,È anonimo e poco intenso.,Anonimo poco intenso,Anonimo poco intenso,2020,C0P,TG_24
272,OK,È scarno e non pieno.,"Scarno, non pieno","Scarno, non pieno",2020,C0A,TG_04
273,OK,Si avverte una leggera sensazione acre in gola.,Leggermente acre in gola,Leggermente acre in gola,2020,C0A,TG_13
274,CONFORME,"Il sapore del Grana Trentino DOP non soddisfa le aspettative, risultando poco incisivo e privo di carattere.",Non ci siamo,Non ci siamo,2020,C0Q,TG_24
275,OK,Il contrasto tra dolcezza e amarezza è evidente.,Contrasto dolce amaro,Contrasto dolce amaro,2020,C0G,TG_24
276,OK,Ha un leggero retrogusto amaro e l'umami è assente.,Un pochetto amaro. Umani latitante,Un pochetto amaro. Umani latitante,2020,C0N,TG_04
277,OK,"Il formaggio risulta poco saporito, ma mantiene un equilibrio.","Poco saporito, ma equilibrato","Poco saporito, ma equilibratorato",2020,C0O,TG_04
278,OK,"Saporito e deciso, presenta una nota negativa di umami. Le note salate, acide e piccanti non sono in equilibrio tra di loro.","Saporito, deciso. Nota negativa di umami. Note salate acido e piccanti non equilibrio tra di loro","Saporito, deciso. Nota negativa di umami. Note salate acido e piccantecanti non equilibratorio tra di loro",2021,C0Q,Q_10
279,OK,La sapidità è assente o debole.,Sapidità  assente o debole,Sapidità  assente o debole,2021,C0I,TG_35
280,FUORI_ATTRIBUTO,Ha una nota in più.,Ha quella nota in più,Ha quella nota in più,2021,C0M,Q_10
281,OK,È troppo salato.,Troppo salato,Troppo salato,2021,C0A,Q_10
282,CONFORME,"Il formaggio presenta caratteristiche tipiche di un prodotto giovane, con un sapore fresco e leggero.",Giovane,Giovane,2021,C0A,TG_14
283,FUORI_ATTRIBUTO,Forse ho dato un voto troppo alto.,Forse voto troppo alto,Forse voto troppo alto,2021,C0M,TG_14
284,OK,"Il sapore presenta appena una punta di amarognolo, che si integra bene con le altre note gustative.",Appena una punta di amarognolo,Appena una punta di amarognolo,2021,C0A,Q_10
285,OK,"Il sapore è bruciante, con una piccantezza che si fa sentire in modo deciso.",Bruciante,Bruciante,2021,C0A,TG_35
286,OK,"Il sapore è poco intenso, risultando leggero e poco persistente.",Poco intenso,Poco intenso,2021,C0M,TG_14
287,OK,"Il formaggio risulta pungente sulla lingua, più che piccante, con una sensazione di vivacità.",Pungente sulla lingua più  che piccante,Pungente sulla lingua più  che piccantecante,2021,C0M,TG_04
288,OK,"Il sapore è allappante, lasciando una sensazione di asciuttezza in bocca.",Allappante,Allappante,2021,C0E,TG_19
289,OK,"Il sapore è astringente, con una sensazione di secchezza al palato.",Polvere,astringente,2021,C0O,TG_19
290,OK,"La sapidità è bruciante, conferendo un carattere deciso al formaggio.",Sapidità bruciante,Sapidità bruciante,2021,C0H,TG_35
291,OK,"Il formaggio non presenta le caratteristiche tipiche del grana, risultando poco conforme.",Non sa da grana,Non sa da grana,2021,C0A,TG_19
292,OK,"Il sapore è bruciante, con una piccantezza marcata.",Bruciante,Bruciante,2021,C0E,TG_35
293,OK,Il formaggio è equilibrato.,Equilibrato,equilibratorato,2021,C0R,TG_24
294,OK,"Il formaggio manca di armonia e dolcezza, risultando sbilanciato nel gusto.","Manca di armonia, di “dolcezza”","Manca di armonia, di “dolcezza”",2021,C0Q,TG_19
295,OK,"Il formaggio non presenta le caratteristiche del grana, risultando poco conforme.",Non grana,Non grana,2021,C0L,TG_19
296,OK,"Il sapore è poco umami, con un gusto poco pieno e poco soddisfacente.","Poco umani, Gusto poco pieno","Poco umani, Gusto poco pieno",2021,C0A,TG_04
297,OK,"Il sapore è neutro, privo di caratteristiche distintive.",Neutro,Neutro,2021,C0P,TG_19
298,OK,"Il formaggio presenta un off-flavor balsamico, che ne compromette la qualità.",Mentolato!,off-flavor balsamico,2021,C0B,TG_19
299,OK,"Il sapore è equilibrato, con una leggera intensità.","Equilibrato, lieve","equilibratorato, lieve",2021,C0M,TG_04
300,OK,"Il sapore è astringente, con una sensazione di secchezza al palato.",Astringente,Astringente,2021,C0O,TG_19
301,OK,Il sapore è leggermente contrastante.,Leggermente contrastante,Leggermente contrastante,2021,C0D,TG_24
302,OK,Il formaggio risulta molto squilibrato.,"Molto squilibrato,","Molto squilibrato,",2021,C0C,TG_24
303,OK,Non sembra un formaggio grana.,Non sembra grana,Non sembra grana,2021,C0P,TG_19
304,OK,È un formaggio nostrano.,NOSTRANO,NOSTRANO,2021,C0H,Q_10
305,OK,"È sapido, ma risulta molto interessante.",È sapido ma molto interessante,È sapido ma molto interessante,2021,C0N,TG_24
306,OK,Il formaggio non è equilibrato.,Non equilibrato,Non equilibratorato,2021,C0I,TG_24
307,OK,"Saporito e equilibrato, ma un po’ troppo asciutto.","Saporito equilibrato, un po’ troppo asciutto","Saporito equilibratorato, un po’ troppo asciutto",2021,C0Q,Q_10
308,OK,Il sapore è bruciante.,Bruciante,Bruciante,2021,C0A,TG_13
309,OK,C'è un leggero contrasto tra dolce e amaro.,Leggermente contrasto dolce/amaro,Leggermente contrasto dolce/amaro,2021,C0G,TG_24
310,OK,"Molto saporito e deciso, con una leggera tendenza al piccante e una punta di acidità che non disturba.","Molto saporito, deciso, Leggermente tendente al piccante con una punta di acido che non da fastidio","Molto saporito, deciso, Leggermente tendente al piccantecante con una punta di acido che non da fastidio",2021,C0E,Q_10
311,OK,Non è un formaggio grana.,Non grana,Non grana,2021,C0M,TG_19
312,OK,Le sensazioni sul sapore sono molto leggere.,Molto leggere le sensazioni segnate sul sapore,Molto leggere le sensazioni segnate sul sapore,2021,C0M,TG_24
313,OK,È amaro ma insipido.,Amaro ma insipido,Amaro ma insipido,2021,C0B,TG_24
314,OK,Il sapore è equilibrato e complesso.,Equilibrato e complesso,equilibratorato e complesso,2021,C0L,TG_24
315,FUORI_ATTRIBUTO,Ci sono leggere imperfezioni.,Imperfezioni leggere,Imperfezioni leggere,2021,C0N,TG_24
316,OK,Perde in equilibrio.,Perde in equilibrio,Perde in equilibratorio,2021,C0G,TG_24
317,OK,È solo leggermente piccante.,Solo leggermente piccante,Solo leggermente piccantecante,2021,C0A,TG_24
318,OK,È insipido!,Insipido!,Insipido!,2021,C0A,TG_24
319,OK,Il sapore è piatto.,Piatto,Piatto,2021,C0M,TG_19
320,FUORI_ATTRIBUTO,Un po' disturba.,"Un po’ disturba…,","Un po’ disturba…,",2021,C0E,TG_24
321,OK,Il sapore è medio ma non intenso.,Medio ma non intenso il sapore,Medio ma non intenso il sapore,2021,C0A,TG_24
322,CONFORME,"Il sapore è sapido ma piacevole, in linea con le aspettative.",Sapido ma piacevole!,Sapido ma piacevole!,2021,C0L,TG_24
323,OK,"Il sapore del Grana Trentino DOP si caratterizza per una sapidità elevata con umami marcato e una buona piccantezza, risultando comunque equilibrato.","sapidità elevata con umami marcato, buona piccantezza comunque equilibrato","sapidità elevata con umami marcato, buona piccantecantezza comunque equilibratorato",2018,C0A,TG_20
324,OK,Il formaggio è piccante.,piccante,piccantecante,2018,C0A,TG_13
325,OK,Il sapore presenta una leggera acidità.,leggermente acido,leggermente acido,2018,C0A,Q_09
326,OK,Il sapore del Grana Trentino DOP è caratterizzato da una piccantezza e una sapidità ben definite.,piccante e salato,piccantecante e salato,2018,C0A,Q_02
327,OK,"Il sapore del Grana Trentino DOP presenta salato e umami prevalenti, sebbene non disarmonico.",salato&umami prevalenti anche se non disequilibrato,salato&umami prevalenti anche se non disequilibratorato,2018,C0A,TG_24
328,OK,"Il Grana Trentino DOP si presenta con un sapore equilibrato, armonico e ben bilanciato tra dolcezza e sapidità.","equilibrato,","equilibratorato,",2018,C0A,TG_08
329,OK,"Il sapore del Grana Trentino DOP è appena un pochetto salato, mantenendo un buon equilibrio.",appena un pochetto salato,appena un pochetto salato,2018,C0A,TG_04
330,OK,"Il sapore del Grana Trentino DOP è salato, con una buona sapidità.",salato,salato,2018,C0A,TG_11
331,OK,"Il sapore del Grana Trentino DOP è salato, con una prevalenza di sapidità.",salato legg prevalente,salato legg prevalente,2018,C0A,TG_12
332,OK,Il sapore del Grana Trentino DOP presenta una leggera sensazione di piccantezza.,leggera senzazione piccante,leggera senzazione piccantecante,2018,C0A,TG_35
333,OK,Il sapore del Grana Trentino DOP è caratterizzato da piccantezza e una leggera amarezza finale.,"piccante, amaro finali","piccantecante, amaro finali",2018,C0A,TG_19
334,OK,"Il sapore del Grana Trentino DOP si distingue per una dolcezza marcata, sapidità e umami ben bilanciati, con una leggera piccantezza.","dolcezza marcata, sapido e umami ok, poco piccante, poco equilibrato","dolcezza marcata, sapido e umami ok, poco piccantecante, poco equilibratorato",2018,C0C,TG_20
335,OK,"Il sapore del Grana Trentino DOP presenta una punta di amaro, accompagnata da una leggera piccantezza.","punta di amaro, leggermente piccante","punta di amaro, leggermente piccantecante",2018,C0C,TG_13
336,OK,Ha una leggera nota acida e salata.,leg acido e sal,leg acido e sal,2018,C0C,Q_09
